date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice,n_submissions,n_contributors,source_mix,status,method_version,snapshot_id
2026-07-08,Addis Ababa,Addis Ababa,Asko,9.0489,38.6889,vegetables and fruits,Onion,KG,actual,Retail,ETB,45.85,0.3275,4,3,agent:3|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-08,Addis Ababa,Addis Ababa,Asko,9.0489,38.6889,oil and fats,Cooking oil,L,actual,Retail,ETB,176.05,1.2575,7,5,agent:5|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-08,Addis Ababa,Addis Ababa,Saris,8.9797,38.7622,cereals and tubers,Teff (mixed),KG,actual,Retail,ETB,104.44,0.7460,6,4,agent:4|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-08,Addis Ababa,Addis Ababa,Saris,8.9797,38.7622,cereals and tubers,Wheat,KG,actual,Retail,ETB,63.10,0.4507,4,3,agent:3|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-08,Addis Ababa,Addis Ababa,Saris,8.9797,38.7622,cereals and tubers,Maize,KG,actual,Retail,ETB,41.33,0.2952,4,3,agent:3|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-08,Addis Ababa,Addis Ababa,Saris,8.9797,38.7622,vegetables and fruits,Onion,KG,actual,Retail,ETB,46.37,0.3312,4,3,agent:3|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-08,Addis Ababa,Addis Ababa,Saris,8.9797,38.7622,oil and fats,Cooking oil,L,actual,Retail,ETB,179.23,1.2802,6,4,agent:4|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-08,Addis Ababa,Addis Ababa,Akaki,8.8939,38.8069,cereals and tubers,Teff (mixed),KG,actual,Retail,ETB,102.70,0.7336,3,2,agent:2|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-08,Addis Ababa,Addis Ababa,Akaki,8.8939,38.8069,cereals and tubers,Wheat,KG,actual,Retail,ETB,64.56,0.4611,4,3,agent:3|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-08,Addis Ababa,Addis Ababa,Akaki,8.8939,38.8069,cereals and tubers,Maize,KG,actual,Retail,ETB,42.96,0.3069,6,4,agent:4|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-08,Addis Ababa,Addis Ababa,Akaki,8.8939,38.8069,vegetables and fruits,Onion,KG,actual,Retail,ETB,,,2,2,agent:2,insufficient_data,waga-index-v1,snap_2026-07-25T06_v1
2026-07-08,Addis Ababa,Addis Ababa,Akaki,8.8939,38.8069,oil and fats,Cooking oil,L,actual,Retail,ETB,177.23,1.2659,5,3,agent:4|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-08,Addis Ababa,Addis Ababa,Kera,8.9994,38.7481,cereals and tubers,Teff (mixed),KG,actual,Retail,ETB,,,1,1,agent:1,insufficient_data,waga-index-v1,snap_2026-07-25T06_v1
2026-07-08,Addis Ababa,Addis Ababa,Kera,8.9994,38.7481,cereals and tubers,Wheat,KG,actual,Retail,ETB,66.46,0.4747,5,3,agent:4|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-08,Addis Ababa,Addis Ababa,Kera,8.9994,38.7481,cereals and tubers,Maize,KG,actual,Retail,ETB,43.49,0.3106,3,2,agent:2|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-08,Addis Ababa,Addis Ababa,Kera,8.9994,38.7481,vegetables and fruits,Onion,KG,actual,Retail,ETB,47.45,0.3389,3,2,agent:2|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-08,Addis Ababa,Addis Ababa,Kera,8.9994,38.7481,oil and fats,Cooking oil,L,actual,Retail,ETB,189.25,1.3518,5,3,agent:4|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-08,Addis Ababa,Addis Ababa,Shola Gebeya,9.0244,38.7986,cereals and tubers,Teff (mixed),KG,actual,Retail,ETB,107.79,0.7699,3,2,agent:2|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-08,Addis Ababa,Addis Ababa,Shola Gebeya,9.0244,38.7986,cereals and tubers,Wheat,KG,actual,Retail,ETB,67.37,0.4812,6,4,agent:4|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-08,Addis Ababa,Addis Ababa,Shola Gebeya,9.0244,38.7986,cereals and tubers,Maize,KG,actual,Retail,ETB,43.23,0.3088,6,4,agent:4|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-08,Addis Ababa,Addis Ababa,Shola Gebeya,9.0244,38.7986,vegetables and fruits,Onion,KG,actual,Retail,ETB,50.03,0.3574,6,4,agent:4|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-08,Addis Ababa,Addis Ababa,Shola Gebeya,9.0244,38.7986,oil and fats,Cooking oil,L,actual,Retail,ETB,187.27,1.3376,7,5,agent:5|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-08,Addis Ababa,Addis Ababa,Piazza,9.0356,38.7522,cereals and tubers,Teff (mixed),KG,actual,Retail,ETB,112.78,0.8056,7,5,agent:5|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-08,Addis Ababa,Addis Ababa,Piazza,9.0356,38.7522,cereals and tubers,Wheat,KG,actual,Retail,ETB,68.39,0.4885,8,5,agent:6|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-08,Addis Ababa,Addis Ababa,Piazza,9.0356,38.7522,cereals and tubers,Maize,KG,actual,Retail,ETB,44.75,0.3196,5,3,agent:4|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-08,Addis Ababa,Addis Ababa,Piazza,9.0356,38.7522,vegetables and fruits,Onion,KG,actual,Retail,ETB,50.49,0.3606,9,6,agent:7|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-08,Addis Ababa,Addis Ababa,Piazza,9.0356,38.7522,oil and fats,Cooking oil,L,actual,Retail,ETB,191.68,1.3691,9,6,agent:7|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-09,Addis Ababa,Addis Ababa,Merkato,9.0341,38.7395,cereals and tubers,Teff (mixed),KG,actual,Retail,ETB,,,0,0,,insufficient_data,waga-index-v1,snap_2026-07-25T06_v1
2026-07-09,Addis Ababa,Addis Ababa,Merkato,9.0341,38.7395,cereals and tubers,Wheat,KG,actual,Retail,ETB,57.29,0.4092,4,3,agent:3|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-09,Addis Ababa,Addis Ababa,Merkato,9.0341,38.7395,cereals and tubers,Maize,KG,actual,Retail,ETB,,,2,2,agent:2,insufficient_data,waga-index-v1,snap_2026-07-25T06_v1
2026-07-09,Addis Ababa,Addis Ababa,Merkato,9.0341,38.7395,vegetables and fruits,Onion,KG,actual,Retail,ETB,45.06,0.3219,7,5,agent:5|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-09,Addis Ababa,Addis Ababa,Merkato,9.0341,38.7395,oil and fats,Cooking oil,L,actual,Retail,ETB,169.21,1.2086,7,5,agent:5|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-09,Addis Ababa,Addis Ababa,Ehil Berenda,9.0333,38.7389,cereals and tubers,Teff (mixed),KG,actual,Retail,ETB,90.82,0.6487,4,3,agent:3|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-09,Addis Ababa,Addis Ababa,Ehil Berenda,9.0333,38.7389,cereals and tubers,Wheat,KG,actual,Retail,ETB,62.30,0.4450,9,6,agent:7|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-09,Addis Ababa,Addis Ababa,Ehil Berenda,9.0333,38.7389,cereals and tubers,Maize,KG,actual,Retail,ETB,40.85,0.2918,8,5,agent:6|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-09,Addis Ababa,Addis Ababa,Ehil Berenda,9.0333,38.7389,vegetables and fruits,Onion,KG,actual,Retail,ETB,45.21,0.3229,7,5,agent:5|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-09,Addis Ababa,Addis Ababa,Ehil Berenda,9.0333,38.7389,oil and fats,Cooking oil,L,actual,Retail,ETB,171.10,1.2221,4,3,agent:3|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-09,Addis Ababa,Addis Ababa,Atikilt Tera,9.03,38.745,cereals and tubers,Teff (mixed),KG,actual,Retail,ETB,,,0,0,,insufficient_data,waga-index-v1,snap_2026-07-25T06_v1
2026-07-09,Addis Ababa,Addis Ababa,Atikilt Tera,9.03,38.745,cereals and tubers,Wheat,KG,actual,Retail,ETB,61.88,0.4420,7,5,agent:5|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-09,Addis Ababa,Addis Ababa,Atikilt Tera,9.03,38.745,cereals and tubers,Maize,KG,actual,Retail,ETB,40.90,0.2921,6,4,agent:4|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-09,Addis Ababa,Addis Ababa,Atikilt Tera,9.03,38.745,vegetables and fruits,Onion,KG,actual,Retail,ETB,41.67,0.2976,4,3,agent:3|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-09,Addis Ababa,Addis Ababa,Atikilt Tera,9.03,38.745,oil and fats,Cooking oil,L,actual,Retail,ETB,169.15,1.2082,5,3,agent:4|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-09,Addis Ababa,Addis Ababa,Asko,9.0489,38.6889,cereals and tubers,Teff (mixed),KG,actual,Retail,ETB,103.47,0.7391,4,3,agent:3|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-09,Addis Ababa,Addis Ababa,Asko,9.0489,38.6889,cereals and tubers,Wheat,KG,actual,Retail,ETB,63.67,0.4548,5,3,agent:4|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-09,Addis Ababa,Addis Ababa,Asko,9.0489,38.6889,cereals and tubers,Maize,KG,actual,Retail,ETB,41.87,0.2991,4,3,agent:3|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-09,Addis Ababa,Addis Ababa,Asko,9.0489,38.6889,vegetables and fruits,Onion,KG,actual,Retail,ETB,46.24,0.3303,7,5,agent:5|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-09,Addis Ababa,Addis Ababa,Asko,9.0489,38.6889,oil and fats,Cooking oil,L,actual,Retail,ETB,176.75,1.2625,7,5,agent:5|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-09,Addis Ababa,Addis Ababa,Saris,8.9797,38.7622,cereals and tubers,Teff (mixed),KG,actual,Retail,ETB,102.79,0.7342,6,4,agent:4|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-09,Addis Ababa,Addis Ababa,Saris,8.9797,38.7622,cereals and tubers,Wheat,KG,actual,Retail,ETB,63.37,0.4526,4,3,agent:3|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-09,Addis Ababa,Addis Ababa,Saris,8.9797,38.7622,cereals and tubers,Maize,KG,actual,Retail,ETB,42.07,0.3005,5,3,agent:4|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-09,Addis Ababa,Addis Ababa,Saris,8.9797,38.7622,vegetables and fruits,Onion,KG,actual,Retail,ETB,46.83,0.3345,7,5,agent:5|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-09,Addis Ababa,Addis Ababa,Saris,8.9797,38.7622,oil and fats,Cooking oil,L,actual,Retail,ETB,180.08,1.2863,7,5,agent:5|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-09,Addis Ababa,Addis Ababa,Akaki,8.8939,38.8069,cereals and tubers,Teff (mixed),KG,actual,Retail,ETB,,,2,2,agent:2,insufficient_data,waga-index-v1,snap_2026-07-25T06_v1
2026-07-09,Addis Ababa,Addis Ababa,Akaki,8.8939,38.8069,cereals and tubers,Wheat,KG,actual,Retail,ETB,64.21,0.4586,5,3,agent:4|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-09,Addis Ababa,Addis Ababa,Akaki,8.8939,38.8069,cereals and tubers,Maize,KG,actual,Retail,ETB,42.57,0.3041,5,3,agent:4|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-09,Addis Ababa,Addis Ababa,Akaki,8.8939,38.8069,vegetables and fruits,Onion,KG,actual,Retail,ETB,47.67,0.3405,3,2,agent:2|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-09,Addis Ababa,Addis Ababa,Akaki,8.8939,38.8069,oil and fats,Cooking oil,L,actual,Retail,ETB,178.34,1.2739,5,3,agent:4|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-09,Addis Ababa,Addis Ababa,Kera,8.9994,38.7481,cereals and tubers,Teff (mixed),KG,actual,Retail,ETB,104.24,0.7446,7,5,agent:5|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-09,Addis Ababa,Addis Ababa,Kera,8.9994,38.7481,cereals and tubers,Wheat,KG,actual,Retail,ETB,66.36,0.4740,5,3,agent:4|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-09,Addis Ababa,Addis Ababa,Kera,8.9994,38.7481,cereals and tubers,Maize,KG,actual,Retail,ETB,43.29,0.3092,3,2,agent:2|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-09,Addis Ababa,Addis Ababa,Kera,8.9994,38.7481,vegetables and fruits,Onion,KG,actual,Retail,ETB,,,0,0,,insufficient_data,waga-index-v1,snap_2026-07-25T06_v1
2026-07-09,Addis Ababa,Addis Ababa,Kera,8.9994,38.7481,oil and fats,Cooking oil,L,actual,Retail,ETB,188.59,1.3471,9,6,agent:7|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-09,Addis Ababa,Addis Ababa,Shola Gebeya,9.0244,38.7986,cereals and tubers,Teff (mixed),KG,actual,Retail,ETB,107.66,0.7690,4,3,agent:3|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-09,Addis Ababa,Addis Ababa,Shola Gebeya,9.0244,38.7986,cereals and tubers,Wheat,KG,actual,Retail,ETB,68.23,0.4874,8,5,agent:6|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-09,Addis Ababa,Addis Ababa,Shola Gebeya,9.0244,38.7986,cereals and tubers,Maize,KG,actual,Retail,ETB,44.11,0.3151,8,5,agent:6|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-09,Addis Ababa,Addis Ababa,Shola Gebeya,9.0244,38.7986,vegetables and fruits,Onion,KG,actual,Retail,ETB,51.28,0.3663,4,3,agent:3|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-09,Addis Ababa,Addis Ababa,Shola Gebeya,9.0244,38.7986,oil and fats,Cooking oil,L,actual,Retail,ETB,188.05,1.3432,8,5,agent:6|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-09,Addis Ababa,Addis Ababa,Piazza,9.0356,38.7522,cereals and tubers,Teff (mixed),KG,actual,Retail,ETB,112.47,0.8034,3,2,agent:2|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-09,Addis Ababa,Addis Ababa,Piazza,9.0356,38.7522,cereals and tubers,Wheat,KG,actual,Retail,ETB,70.16,0.5011,6,4,agent:4|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-09,Addis Ababa,Addis Ababa,Piazza,9.0356,38.7522,cereals and tubers,Maize,KG,actual,Retail,ETB,44.54,0.3181,5,3,agent:4|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-09,Addis Ababa,Addis Ababa,Piazza,9.0356,38.7522,vegetables and fruits,Onion,KG,actual,Retail,ETB,51.13,0.3652,7,5,agent:5|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-09,Addis Ababa,Addis Ababa,Piazza,9.0356,38.7522,oil and fats,Cooking oil,L,actual,Retail,ETB,194.36,1.3883,8,5,agent:6|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-10,Addis Ababa,Addis Ababa,Merkato,9.0341,38.7395,cereals and tubers,Teff (mixed),KG,actual,Retail,ETB,97.08,0.6934,6,4,agent:4|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-10,Addis Ababa,Addis Ababa,Merkato,9.0341,38.7395,cereals and tubers,Wheat,KG,actual,Retail,ETB,58.09,0.4149,8,5,agent:6|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-10,Addis Ababa,Addis Ababa,Merkato,9.0341,38.7395,cereals and tubers,Maize,KG,actual,Retail,ETB,38.12,0.2723,6,4,agent:4|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-10,Addis Ababa,Addis Ababa,Merkato,9.0341,38.7395,vegetables and fruits,Onion,KG,actual,Retail,ETB,45.74,0.3267,7,5,agent:5|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-10,Addis Ababa,Addis Ababa,Merkato,9.0341,38.7395,oil and fats,Cooking oil,L,actual,Retail,ETB,172.13,1.2295,4,3,agent:3|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-10,Addis Ababa,Addis Ababa,Ehil Berenda,9.0333,38.7389,cereals and tubers,Teff (mixed),KG,actual,Retail,ETB,91.47,0.6534,8,5,agent:6|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-10,Addis Ababa,Addis Ababa,Ehil Berenda,9.0333,38.7389,cereals and tubers,Wheat,KG,actual,Retail,ETB,62.93,0.4495,5,3,agent:4|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-10,Addis Ababa,Addis Ababa,Ehil Berenda,9.0333,38.7389,cereals and tubers,Maize,KG,actual,Retail,ETB,41.31,0.2951,4,3,agent:3|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-10,Addis Ababa,Addis Ababa,Ehil Berenda,9.0333,38.7389,vegetables and fruits,Onion,KG,actual,Retail,ETB,45.30,0.3236,5,3,agent:4|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-10,Addis Ababa,Addis Ababa,Ehil Berenda,9.0333,38.7389,oil and fats,Cooking oil,L,actual,Retail,ETB,175.56,1.2540,6,4,agent:4|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-10,Addis Ababa,Addis Ababa,Atikilt Tera,9.03,38.745,cereals and tubers,Teff (mixed),KG,actual,Retail,ETB,100.80,0.7200,4,3,agent:3|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-10,Addis Ababa,Addis Ababa,Atikilt Tera,9.03,38.745,cereals and tubers,Wheat,KG,actual,Retail,ETB,,,1,1,agent:1,insufficient_data,waga-index-v1,snap_2026-07-25T06_v1
2026-07-10,Addis Ababa,Addis Ababa,Atikilt Tera,9.03,38.745,cereals and tubers,Maize,KG,actual,Retail,ETB,41.68,0.2977,9,6,agent:7|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-10,Addis Ababa,Addis Ababa,Atikilt Tera,9.03,38.745,vegetables and fruits,Onion,KG,actual,Retail,ETB,42.14,0.3010,9,6,agent:7|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-10,Addis Ababa,Addis Ababa,Atikilt Tera,9.03,38.745,oil and fats,Cooking oil,L,actual,Retail,ETB,170.38,1.2170,4,3,agent:3|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-10,Addis Ababa,Addis Ababa,Asko,9.0489,38.6889,cereals and tubers,Teff (mixed),KG,actual,Retail,ETB,103.23,0.7374,8,5,agent:6|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-10,Addis Ababa,Addis Ababa,Asko,9.0489,38.6889,cereals and tubers,Wheat,KG,actual,Retail,ETB,,,2,2,agent:2,insufficient_data,waga-index-v1,snap_2026-07-25T06_v1
2026-07-10,Addis Ababa,Addis Ababa,Asko,9.0489,38.6889,cereals and tubers,Maize,KG,actual,Retail,ETB,41.82,0.2987,9,6,agent:7|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-10,Addis Ababa,Addis Ababa,Asko,9.0489,38.6889,vegetables and fruits,Onion,KG,actual,Retail,ETB,47.45,0.3389,6,4,agent:4|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-10,Addis Ababa,Addis Ababa,Asko,9.0489,38.6889,oil and fats,Cooking oil,L,actual,Retail,ETB,177.09,1.2649,6,4,agent:4|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-10,Addis Ababa,Addis Ababa,Saris,8.9797,38.7622,cereals and tubers,Teff (mixed),KG,actual,Retail,ETB,103.60,0.7400,7,5,agent:5|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-10,Addis Ababa,Addis Ababa,Saris,8.9797,38.7622,cereals and tubers,Wheat,KG,actual,Retail,ETB,63.56,0.4540,7,5,agent:5|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-10,Addis Ababa,Addis Ababa,Saris,8.9797,38.7622,cereals and tubers,Maize,KG,actual,Retail,ETB,42.50,0.3036,3,2,agent:2|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-10,Addis Ababa,Addis Ababa,Saris,8.9797,38.7622,vegetables and fruits,Onion,KG,actual,Retail,ETB,47.60,0.3400,5,3,agent:4|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-10,Addis Ababa,Addis Ababa,Saris,8.9797,38.7622,oil and fats,Cooking oil,L,actual,Retail,ETB,183.14,1.3081,3,2,agent:2|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-10,Addis Ababa,Addis Ababa,Akaki,8.8939,38.8069,cereals and tubers,Teff (mixed),KG,actual,Retail,ETB,105.23,0.7516,6,4,agent:4|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-10,Addis Ababa,Addis Ababa,Akaki,8.8939,38.8069,cereals and tubers,Wheat,KG,actual,Retail,ETB,64.14,0.4581,5,3,agent:4|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-10,Addis Ababa,Addis Ababa,Akaki,8.8939,38.8069,cereals and tubers,Maize,KG,actual,Retail,ETB,43.19,0.3085,6,4,agent:4|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-10,Addis Ababa,Addis Ababa,Akaki,8.8939,38.8069,vegetables and fruits,Onion,KG,actual,Retail,ETB,48.33,0.3452,9,6,agent:7|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-10,Addis Ababa,Addis Ababa,Akaki,8.8939,38.8069,oil and fats,Cooking oil,L,actual,Retail,ETB,179.03,1.2788,6,4,agent:4|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-10,Addis Ababa,Addis Ababa,Kera,8.9994,38.7481,cereals and tubers,Teff (mixed),KG,actual,Retail,ETB,105.47,0.7534,9,6,agent:7|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-10,Addis Ababa,Addis Ababa,Kera,8.9994,38.7481,cereals and tubers,Wheat,KG,actual,Retail,ETB,67.58,0.4827,3,2,agent:2|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-10,Addis Ababa,Addis Ababa,Kera,8.9994,38.7481,cereals and tubers,Maize,KG,actual,Retail,ETB,43.11,0.3079,5,3,agent:4|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-10,Addis Ababa,Addis Ababa,Kera,8.9994,38.7481,vegetables and fruits,Onion,KG,actual,Retail,ETB,48.88,0.3491,3,2,agent:2|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-10,Addis Ababa,Addis Ababa,Kera,8.9994,38.7481,oil and fats,Cooking oil,L,actual,Retail,ETB,191.43,1.3674,4,3,agent:3|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-10,Addis Ababa,Addis Ababa,Shola Gebeya,9.0244,38.7986,cereals and tubers,Teff (mixed),KG,actual,Retail,ETB,107.96,0.7711,9,6,agent:7|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-10,Addis Ababa,Addis Ababa,Shola Gebeya,9.0244,38.7986,cereals and tubers,Wheat,KG,actual,Retail,ETB,67.89,0.4849,7,5,agent:5|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-10,Addis Ababa,Addis Ababa,Shola Gebeya,9.0244,38.7986,cereals and tubers,Maize,KG,actual,Retail,ETB,43.90,0.3136,5,3,agent:4|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-10,Addis Ababa,Addis Ababa,Shola Gebeya,9.0244,38.7986,vegetables and fruits,Onion,KG,actual,Retail,ETB,51.37,0.3669,8,5,agent:6|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-10,Addis Ababa,Addis Ababa,Shola Gebeya,9.0244,38.7986,oil and fats,Cooking oil,L,actual,Retail,ETB,190.40,1.3600,4,3,agent:3|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-10,Addis Ababa,Addis Ababa,Piazza,9.0356,38.7522,cereals and tubers,Teff (mixed),KG,actual,Retail,ETB,113.21,0.8086,6,4,agent:4|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-10,Addis Ababa,Addis Ababa,Piazza,9.0356,38.7522,cereals and tubers,Wheat,KG,actual,Retail,ETB,70.24,0.5017,5,3,agent:4|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-10,Addis Ababa,Addis Ababa,Piazza,9.0356,38.7522,cereals and tubers,Maize,KG,actual,Retail,ETB,44.63,0.3188,8,5,agent:6|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-10,Addis Ababa,Addis Ababa,Piazza,9.0356,38.7522,vegetables and fruits,Onion,KG,actual,Retail,ETB,51.21,0.3658,7,5,agent:5|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-10,Addis Ababa,Addis Ababa,Piazza,9.0356,38.7522,oil and fats,Cooking oil,L,actual,Retail,ETB,195.96,1.3997,9,6,agent:7|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-11,Addis Ababa,Addis Ababa,Merkato,9.0341,38.7395,cereals and tubers,Teff (mixed),KG,actual,Retail,ETB,98.74,0.7053,9,6,agent:7|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-11,Addis Ababa,Addis Ababa,Merkato,9.0341,38.7395,cereals and tubers,Wheat,KG,actual,Retail,ETB,57.43,0.4102,4,3,agent:3|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-11,Addis Ababa,Addis Ababa,Merkato,9.0341,38.7395,cereals and tubers,Maize,KG,actual,Retail,ETB,38.01,0.2715,8,5,agent:6|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-11,Addis Ababa,Addis Ababa,Merkato,9.0341,38.7395,vegetables and fruits,Onion,KG,actual,Retail,ETB,47.23,0.3374,7,5,agent:5|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-11,Addis Ababa,Addis Ababa,Merkato,9.0341,38.7395,oil and fats,Cooking oil,L,actual,Retail,ETB,175.91,1.2565,5,3,agent:4|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-07-11,Addis Ababa,Addis Ababa,Ehil Berenda,9.0333,38.7389,cereals and tubers,Teff (mixed),KG,actual,Retail,ETB,93.10,0.6650,7,5,agent:5|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
